"","lat","lon","modality","units","O3_cal","O3","reg_site","timestamp"
"31997",37.7658,-122.3978,"OZONE","PPB",34,33.1,"San Francisco",2020-01-16 16:00:00
"31998",37.9604,-122.3571,"OZONE","PPB",31,30.7,"San Pablo",2020-01-16 16:00:00
"31999",37.86477,-122.3027,"OZONE","PPB",23,22.9,"Berkeley",2020-01-16 16:00:00
"32000",37.8148,-122.2824,"OZONE","PPB",27,27.5,"Oakland",2020-01-16 16:00:00
"32001",38.10251,-122.238,"OZONE","PPB",33,35,"Vallejo",2020-01-16 16:00:00
"32002",37.74306,-122.1699,"OZONE","PPB",25,30.5,"San Leandro",2020-01-16 16:00:00
"32003",37.9383,-122.025,"OZONE","PPB",28,29.6,"Concord",2020-01-16 16:00:00
"32004",37.9722,-122.5189,"OZONE","PPB",30,29.8,"San Rafael",2020-01-16 16:00:00
"32005",37.7658,-122.3978,"OZONE","PPB",34,35.4,"San Francisco",2020-01-16 16:00:00
"32006",37.9604,-122.3571,"OZONE","PPB",33,38,"San Pablo",2020-01-16 16:00:00
"32007",37.86477,-122.3027,"OZONE","PPB",24,29,"Berkeley",2020-01-16 16:00:00
"32008",37.8148,-122.2824,"OZONE","PPB",30,31.4,"Oakland",2020-01-16 16:00:00
"32009",38.10251,-122.238,"OZONE","PPB",35,36.6,"Vallejo",2020-01-16 16:00:00
"32010",37.74306,-122.1699,"OZONE","PPB",29,32.3,"San Leandro",2020-01-16 16:00:00
"32011",37.9383,-122.025,"OZONE","PPB",31,34.7,"Concord",2020-01-16 16:00:00
"32012",37.9722,-122.5189,"OZONE","PPB",31,33.4,"San Rafael",2020-01-16 16:00:00
"32013",37.7658,-122.3978,"OZONE","PPB",35,35.2,"San Francisco",2020-01-16 16:00:00
"32014",37.9604,-122.3571,"OZONE","PPB",35,35.8,"San Pablo",2020-01-16 16:00:00
"32015",37.86477,-122.3027,"OZONE","PPB",26,29.9,"Berkeley",2020-01-16 16:00:00
"32016",37.8148,-122.2824,"OZONE","PPB",31,32.3,"Oakland",2020-01-16 16:00:00
"32017",38.10251,-122.238,"OZONE","PPB",36,38.6,"Vallejo",2020-01-16 16:00:00
"32018",37.74306,-122.1699,"OZONE","PPB",31,34.4,"San Leandro",2020-01-16 16:00:00
"32019",37.9383,-122.025,"OZONE","PPB",34,38.1,"Concord",2020-01-16 16:00:00
"32020",37.9722,-122.5189,"OZONE","PPB",32,35.1,"San Rafael",2020-01-16 16:00:00
"32021",37.7658,-122.3978,"OZONE","PPB",35,36.4,"San Francisco",2020-01-16 16:00:00
"32022",37.9604,-122.3571,"OZONE","PPB",36,37.4,"San Pablo",2020-01-16 16:00:00
"32023",37.86477,-122.3027,"OZONE","PPB",26,30.7,"Berkeley",2020-01-16 16:00:00
"32024",37.8148,-122.2824,"OZONE","PPB",32,35,"Oakland",2020-01-16 16:00:00
"32025",38.10251,-122.238,"OZONE","PPB",37,38.1,"Vallejo",2020-01-16 16:00:00
"32026",37.74306,-122.1699,"OZONE","PPB",33,35.1,"San Leandro",2020-01-16 16:00:00
"32027",37.9383,-122.025,"OZONE","PPB",36,35.9,"Concord",2020-01-16 16:00:00
"32028",37.9722,-122.5189,"OZONE","PPB",32,33.9,"San Rafael",2020-01-16 16:00:00
"32029",37.7658,-122.3978,"OZONE","PPB",35,37,"San Francisco",2020-01-16 16:00:00
"32030",37.9604,-122.3571,"OZONE","PPB",36,37,"San Pablo",2020-01-16 16:00:00
"32031",37.86477,-122.3027,"OZONE","PPB",26,26,"Berkeley",2020-01-16 16:00:00
"32032",37.8148,-122.2824,"OZONE","PPB",33,35.3,"Oakland",2020-01-16 16:00:00
"32033",38.10251,-122.238,"OZONE","PPB",37,37.3,"Vallejo",2020-01-16 16:00:00
"32034",37.74306,-122.1699,"OZONE","PPB",31,34.7,"San Leandro",2020-01-16 16:00:00
"32035",37.9383,-122.025,"OZONE","PPB",36,37.7,"Concord",2020-01-16 16:00:00
"32036",37.9722,-122.5189,"OZONE","PPB",30,33.9,"San Rafael",2020-01-16 16:00:00
"32037",37.7658,-122.3978,"OZONE","PPB",33,36.6,"San Francisco",2020-01-16 16:00:00
"32038",37.9604,-122.3571,"OZONE","PPB",35,37.2,"San Pablo",2020-01-16 16:00:00
"32039",37.86477,-122.3027,"OZONE","PPB",25,25,"Berkeley",2020-01-16 16:00:00
"32040",37.8148,-122.2824,"OZONE","PPB",32,33.7,"Oakland",2020-01-16 16:00:00
"32041",38.10251,-122.238,"OZONE","PPB",36,37.2,"Vallejo",2020-01-16 16:00:00
"32042",37.74306,-122.1699,"OZONE","PPB",29,33.1,"San Leandro",2020-01-16 16:00:00
"32043",37.9383,-122.025,"OZONE","PPB",35,38.2,"Concord",2020-01-16 16:00:00
"32044",37.9722,-122.5189,"OZONE","PPB",27,33.5,"San Rafael",2020-01-16 16:00:00
"32045",37.7658,-122.3978,"OZONE","PPB",31,35.5,"San Francisco",2020-01-16 16:00:00
"32046",37.9604,-122.3571,"OZONE","PPB",34,37.4,"San Pablo",2020-01-16 16:00:00
"32047",37.86477,-122.3027,"OZONE","PPB",24,23.4,"Berkeley",2020-01-16 16:00:00
"32048",37.8148,-122.2824,"OZONE","PPB",31,33.8,"Oakland",2020-01-16 16:00:00
"32049",38.10251,-122.238,"OZONE","PPB",36,37.8,"Vallejo",2020-01-16 16:00:00
"32050",37.74306,-122.1699,"OZONE","PPB",26,33.3,"San Leandro",2020-01-16 16:00:00
"32051",37.9383,-122.025,"OZONE","PPB",33,38.7,"Concord",2020-01-16 16:00:00
"32052",37.9722,-122.5189,"OZONE","PPB",26,32.8,"San Rafael",2020-01-16 16:00:00
"32053",37.7658,-122.3978,"OZONE","PPB",30,35.5,"San Francisco",2020-01-16 16:00:00
"32054",37.9604,-122.3571,"OZONE","PPB",33,37.4,"San Pablo",2020-01-16 16:00:00
"32055",37.86477,-122.3027,"OZONE","PPB",22,23.9,"Berkeley",2020-01-16 16:00:00
"32056",37.8148,-122.2824,"OZONE","PPB",29,33.4,"Oakland",2020-01-16 16:00:00
"32057",38.10251,-122.238,"OZONE","PPB",35,37.6,"Vallejo",2020-01-16 16:00:00
"32058",37.74306,-122.1699,"OZONE","PPB",24,31.2,"San Leandro",2020-01-16 16:00:00
"32059",37.9383,-122.025,"OZONE","PPB",33,38.2,"Concord",2020-01-16 16:00:00
"32060",37.9722,-122.5189,"OZONE","PPB",25,28.2,"San Rafael",2020-01-16 16:00:00
"32061",37.7658,-122.3978,"OZONE","PPB",30,29.7,"San Francisco",2020-01-16 16:00:00
"32062",37.9604,-122.3571,"OZONE","PPB",33,35.6,"San Pablo",2020-01-16 16:00:00
"32063",37.86477,-122.3027,"OZONE","PPB",22,22.1,"Berkeley",2020-01-16 16:00:00
"32064",37.8148,-122.2824,"OZONE","PPB",28,31.5,"Oakland",2020-01-16 16:00:00
"32065",38.10251,-122.238,"OZONE","PPB",34,35.9,"Vallejo",2020-01-16 16:00:00
"32066",37.74306,-122.1699,"OZONE","PPB",24,20.5,"San Leandro",2020-01-16 16:00:00
"32067",37.9383,-122.025,"OZONE","PPB",32,33.5,"Concord",2020-01-16 16:00:00
"32068",37.9722,-122.5189,"OZONE","PPB",25,12,"San Rafael",2020-01-16 16:00:00
"32069",37.7658,-122.3978,"OZONE","PPB",30,20.3,"San Francisco",2020-01-16 16:00:00
"32070",37.9604,-122.3571,"OZONE","PPB",33,28.2,"San Pablo",2020-01-16 16:00:00
"32071",37.86477,-122.3027,"OZONE","PPB",23,22.3,"Berkeley",2020-01-16 16:00:00
"32072",37.8148,-122.2824,"OZONE","PPB",29,24.2,"Oakland",2020-01-16 16:00:00
"32073",38.10251,-122.238,"OZONE","PPB",34,33.1,"Vallejo",2020-01-16 16:00:00
"32074",37.74306,-122.1699,"OZONE","PPB",24,10.8,"San Leandro",2020-01-16 16:00:00
"32075",37.9383,-122.025,"OZONE","PPB",32,22,"Concord",2020-01-16 16:00:00
"32076",37.9722,-122.5189,"OZONE","PPB",23,12.9,"San Rafael",2020-01-15 16:00:00
"32077",37.7658,-122.3978,"OZONE","PPB",30,23.6,"San Francisco",2020-01-15 16:00:00
"32078",37.9604,-122.3571,"OZONE","PPB",33,28.3,"San Pablo",2020-01-15 16:00:00
"32079",37.86477,-122.3027,"OZONE","PPB",24,23.6,"Berkeley",2020-01-15 16:00:00
"32080",37.8148,-122.2824,"OZONE","PPB",28,24.7,"Oakland",2020-01-15 16:00:00
"32081",38.10251,-122.238,"OZONE","PPB",33,33,"Vallejo",2020-01-15 16:00:00
"32082",37.74306,-122.1699,"OZONE","PPB",22,13.2,"San Leandro",2020-01-15 16:00:00
"32083",37.9383,-122.025,"OZONE","PPB",32,25.2,"Concord",2020-01-15 16:00:00
"32084",37.9722,-122.5189,"OZONE","PPB",24,24.7,"San Rafael",2020-01-15 16:00:00
"32085",37.7658,-122.3978,"OZONE","PPB",31,27.5,"San Francisco",2020-01-15 16:00:00
"32086",37.9604,-122.3571,"OZONE","PPB",33,28.8,"San Pablo",2020-01-15 16:00:00
"32087",37.86477,-122.3027,"OZONE","PPB",24,19,"Berkeley",2020-01-15 16:00:00
"32088",37.8148,-122.2824,"OZONE","PPB",29,21.5,"Oakland",2020-01-15 16:00:00
"32089",38.10251,-122.238,"OZONE","PPB",33,31.2,"Vallejo",2020-01-15 16:00:00
"32090",37.74306,-122.1699,"OZONE","PPB",24,18.8,"San Leandro",2020-01-15 16:00:00
"32091",37.9383,-122.025,"OZONE","PPB",32,31.7,"Concord",2020-01-15 16:00:00
"32092",37.9722,-122.5189,"OZONE","PPB",26,26.4,"San Rafael",2020-01-15 16:00:00
"32093",37.7658,-122.3978,"OZONE","PPB",32,35.4,"San Francisco",2020-01-15 16:00:00
"32094",37.9604,-122.3571,"OZONE","PPB",34,34.1,"San Pablo",2020-01-15 16:00:00
"32095",37.86477,-122.3027,"OZONE","PPB",27,21.6,"Berkeley",2020-01-15 16:00:00
"32096",37.8148,-122.2824,"OZONE","PPB",30,27.4,"Oakland",2020-01-15 16:00:00
"32097",38.10251,-122.238,"OZONE","PPB",33,29.9,"Vallejo",2020-01-15 16:00:00
"32098",37.74306,-122.1699,"OZONE","PPB",26,32.1,"San Leandro",2020-01-15 16:00:00
"32099",37.9383,-122.025,"OZONE","PPB",31,36.2,"Concord",2020-01-15 16:00:00
"32100",37.9722,-122.5189,"OZONE","PPB",29,30.5,"San Rafael",2020-01-15 16:00:00
"32101",37.7658,-122.3978,"OZONE","PPB",35,38.4,"San Francisco",2020-01-15 16:00:00
"32102",37.9604,-122.3571,"OZONE","PPB",35,38.4,"San Pablo",2020-01-15 16:00:00
"32103",37.86477,-122.3027,"OZONE","PPB",28,28.8,"Berkeley",2020-01-15 16:00:00
"32104",37.8148,-122.2824,"OZONE","PPB",31,35.8,"Oakland",2020-01-15 16:00:00
"32105",38.10251,-122.238,"OZONE","PPB",33,35.3,"Vallejo",2020-01-15 16:00:00
"32106",37.74306,-122.1699,"OZONE","PPB",29,34.2,"San Leandro",2020-01-15 16:00:00
"32107",37.9383,-122.025,"OZONE","PPB",32,38,"Concord",2020-01-15 16:00:00
"32108",37.9722,-122.5189,"OZONE","PPB",32,32,"San Rafael",2020-01-15 16:00:00
"32109",37.7658,-122.3978,"OZONE","PPB",37,37,"San Francisco",2020-01-15 16:00:00
"32110",37.9604,-122.3571,"OZONE","PPB",35,40.4,"San Pablo",2020-01-15 16:00:00
"32111",37.86477,-122.3027,"OZONE","PPB",29,37.1,"Berkeley",2020-01-15 16:00:00
"32112",37.8148,-122.2824,"OZONE","PPB",32,32,"Oakland",2020-01-15 16:00:00
"32113",38.10251,-122.238,"OZONE","PPB",32,32,"Vallejo",2020-01-15 16:00:00
"32114",37.74306,-122.1699,"OZONE","PPB",32,32,"San Leandro",2020-01-15 16:00:00
"32115",37.9383,-122.025,"OZONE","PPB",32,38.9,"Concord",2020-01-15 16:00:00
"32116",37.9722,-122.5189,"OZONE","PPB",32,39.5,"San Rafael",2020-01-15 16:00:00
"32117",37.7658,-122.3978,"OZONE","PPB",38,42.7,"San Francisco",2020-01-15 16:00:00
"32118",37.9604,-122.3571,"OZONE","PPB",36,36,"San Pablo",2020-01-15 16:00:00
"32119",37.86477,-122.3027,"OZONE","PPB",30,30,"Berkeley",2020-01-15 16:00:00
"32120",37.8148,-122.2824,"OZONE","PPB",34,40.3,"Oakland",2020-01-15 16:00:00
"32121",38.10251,-122.238,"OZONE","PPB",32,35.9,"Vallejo",2020-01-15 16:00:00
"32122",37.74306,-122.1699,"OZONE","PPB",34,39.4,"San Leandro",2020-01-15 16:00:00
"32123",37.9383,-122.025,"OZONE","PPB",32,32,"Concord",2020-01-15 16:00:00
"32124",37.9722,-122.5189,"OZONE","PPB",34,39.3,"San Rafael",2020-01-15 16:00:00
"32125",37.7658,-122.3978,"OZONE","PPB",38,40.4,"San Francisco",2020-01-15 16:00:00
"32126",37.9604,-122.3571,"OZONE","PPB",36,40.6,"San Pablo",2020-01-15 16:00:00
"32127",37.86477,-122.3027,"OZONE","PPB",30,37.4,"Berkeley",2020-01-15 16:00:00
"32128",37.8148,-122.2824,"OZONE","PPB",35,37.8,"Oakland",2020-01-15 16:00:00
"32129",38.10251,-122.238,"OZONE","PPB",32,35.6,"Vallejo",2020-01-15 16:00:00
"32130",37.74306,-122.1699,"OZONE","PPB",34,37.4,"San Leandro",2020-01-15 16:00:00
"32131",37.9383,-122.025,"OZONE","PPB",32,29,"Concord",2020-01-15 16:00:00
"32132",37.9722,-122.5189,"OZONE","PPB",35,36.1,"San Rafael",2020-01-15 16:00:00
"32133",37.7658,-122.3978,"OZONE","PPB",38,39.4,"San Francisco",2020-01-15 16:00:00
"32134",37.9604,-122.3571,"OZONE","PPB",36,35.3,"San Pablo",2020-01-15 16:00:00
"32135",37.86477,-122.3027,"OZONE","PPB",29,32.1,"Berkeley",2020-01-15 16:00:00
"32136",37.8148,-122.2824,"OZONE","PPB",35,32.9,"Oakland",2020-01-15 16:00:00
"32137",38.10251,-122.238,"OZONE","PPB",31,30.4,"Vallejo",2020-01-15 16:00:00
"32138",37.74306,-122.1699,"OZONE","PPB",34,32.3,"San Leandro",2020-01-15 16:00:00
"32139",37.9383,-122.025,"OZONE","PPB",32,27.2,"Concord",2020-01-15 16:00:00
"32140",37.9722,-122.5189,"OZONE","PPB",35,28.2,"San Rafael",2020-01-15 16:00:00
"32141",37.7658,-122.3978,"OZONE","PPB",38,36.8,"San Francisco",2020-01-15 16:00:00
"32142",37.9604,-122.3571,"OZONE","PPB",35,32.8,"San Pablo",2020-01-15 16:00:00
"32143",37.86477,-122.3027,"OZONE","PPB",27,27,"Berkeley",2020-01-15 16:00:00
"32144",37.8148,-122.2824,"OZONE","PPB",35,33.7,"Oakland",2020-01-15 16:00:00
"32145",38.10251,-122.238,"OZONE","PPB",31,29.8,"Vallejo",2020-01-15 16:00:00
"32146",37.74306,-122.1699,"OZONE","PPB",34,32.8,"San Leandro",2020-01-15 16:00:00
"32147",37.9383,-122.025,"OZONE","PPB",32,27.9,"Concord",2020-01-15 16:00:00
"32148",37.9722,-122.5189,"OZONE","PPB",34,29.5,"San Rafael",2020-01-15 16:00:00
"32149",37.7658,-122.3978,"OZONE","PPB",38,38.5,"San Francisco",2020-01-15 16:00:00
"32150",37.9604,-122.3571,"OZONE","PPB",35,33.4,"San Pablo",2020-01-15 16:00:00
"32151",37.86477,-122.3027,"OZONE","PPB",26,27.7,"Berkeley",2020-01-15 16:00:00
"32152",37.8148,-122.2824,"OZONE","PPB",32,35,"Oakland",2020-01-15 16:00:00
"32153",38.10251,-122.238,"OZONE","PPB",31,30.1,"Vallejo",2020-01-15 16:00:00
"32154",37.74306,-122.1699,"OZONE","PPB",33,33.8,"San Leandro",2020-01-15 16:00:00
"32155",37.9383,-122.025,"OZONE","PPB",32,32.6,"Concord",2020-01-15 16:00:00
"32156",37.9722,-122.5189,"OZONE","PPB",34,36.5,"San Rafael",2020-01-15 16:00:00
"32157",37.7658,-122.3978,"OZONE","PPB",37,36.5,"San Francisco",2020-01-15 16:00:00
"32158",37.9604,-122.3571,"OZONE","PPB",34,36.1,"San Pablo",2020-01-15 16:00:00
"32159",37.86477,-122.3027,"OZONE","PPB",25,23.8,"Berkeley",2020-01-15 16:00:00
"32160",37.8148,-122.2824,"OZONE","PPB",31,35,"Oakland",2020-01-15 16:00:00
"32161",38.10251,-122.238,"OZONE","PPB",30,31.7,"Vallejo",2020-01-15 16:00:00
"32162",37.74306,-122.1699,"OZONE","PPB",32,34.3,"San Leandro",2020-01-15 16:00:00
"32163",37.9383,-122.025,"OZONE","PPB",33,36.5,"Concord",2020-01-15 16:00:00
"32164",37.9722,-122.5189,"OZONE","PPB",33,37.1,"San Rafael",2020-01-15 16:00:00
"32165",37.7658,-122.3978,"OZONE","PPB",37,37.1,"San Francisco",2020-01-15 16:00:00
"32166",37.9604,-122.3571,"OZONE","PPB",34,35.4,"San Pablo",2020-01-15 16:00:00
"32167",37.86477,-122.3027,"OZONE","PPB",24,23.6,"Berkeley",2020-01-15 16:00:00
"32168",37.8148,-122.2824,"OZONE","PPB",31,34.1,"Oakland",2020-01-15 16:00:00
"32169",38.10251,-122.238,"OZONE","PPB",30,29.4,"Vallejo",2020-01-15 16:00:00
"32170",37.74306,-122.1699,"OZONE","PPB",33,32,"San Leandro",2020-01-15 16:00:00
"32171",37.9383,-122.025,"OZONE","PPB",34,37.1,"Concord",2020-01-15 16:00:00
"32172",37.9722,-122.5189,"OZONE","PPB",34,36.8,"San Rafael",2020-01-15 16:00:00
"32173",37.7658,-122.3978,"OZONE","PPB",37,37.2,"San Francisco",2020-01-15 16:00:00
"32174",37.9604,-122.3571,"OZONE","PPB",34,34.4,"San Pablo",2020-01-15 16:00:00
"32175",37.86477,-122.3027,"OZONE","PPB",25,20.2,"Berkeley",2020-01-15 16:00:00
"32176",37.8148,-122.2824,"OZONE","PPB",31,32.3,"Oakland",2020-01-15 16:00:00
"32177",38.10251,-122.238,"OZONE","PPB",31,29.7,"Vallejo",2020-01-15 16:00:00
"32178",37.74306,-122.1699,"OZONE","PPB",33,32.8,"San Leandro",2020-01-15 16:00:00
"32179",37.9383,-122.025,"OZONE","PPB",35,35.4,"Concord",2020-01-15 16:00:00
"32180",37.9722,-122.5189,"OZONE","PPB",35,35.2,"San Rafael",2020-01-15 16:00:00
"32181",37.7658,-122.3978,"OZONE","PPB",37,38.3,"San Francisco",2020-01-15 16:00:00
"32182",37.9604,-122.3571,"OZONE","PPB",35,35.5,"San Pablo",2020-01-15 16:00:00
"32183",37.86477,-122.3027,"OZONE","PPB",25,22.1,"Berkeley",2020-01-15 16:00:00
"32184",37.8148,-122.2824,"OZONE","PPB",31,20.9,"Oakland",2020-01-15 16:00:00
"32185",38.10251,-122.238,"OZONE","PPB",31,31.7,"Vallejo",2020-01-15 16:00:00
"32186",37.74306,-122.1699,"OZONE","PPB",34,32.6,"San Leandro",2020-01-15 16:00:00
"32187",37.9383,-122.025,"OZONE","PPB",36,35.4,"Concord",2020-01-15 16:00:00
"32188",37.9722,-122.5189,"OZONE","PPB",35,34.2,"San Rafael",2020-01-15 16:00:00
"32189",37.7658,-122.3978,"OZONE","PPB",38,37.3,"San Francisco",2020-01-15 16:00:00
"32190",37.9604,-122.3571,"OZONE","PPB",35,35,"San Pablo",2020-01-15 16:00:00
"32191",37.86477,-122.3027,"OZONE","PPB",26,25.7,"Berkeley",2020-01-15 16:00:00
"32192",37.8148,-122.2824,"OZONE","PPB",30,30.9,"Oakland",2020-01-15 16:00:00
"32193",38.10251,-122.238,"OZONE","PPB",31,30.5,"Vallejo",2020-01-15 16:00:00
"32194",37.74306,-122.1699,"OZONE","PPB",34,32.6,"San Leandro",2020-01-15 16:00:00
"32195",37.9383,-122.025,"OZONE","PPB",36,35.9,"Concord",2020-01-15 16:00:00
"32196",37.9722,-122.5189,"OZONE","PPB",34,33.9,"San Rafael",2020-01-15 16:00:00
"32197",37.7658,-122.3978,"OZONE","PPB",38,38.8,"San Francisco",2020-01-15 16:00:00
"32198",37.9604,-122.3571,"OZONE","PPB",34,33.6,"San Pablo",2020-01-15 16:00:00
"32199",37.86477,-122.3027,"OZONE","PPB",27,27.7,"Berkeley",2020-01-15 16:00:00
"32200",37.8148,-122.2824,"OZONE","PPB",30,30,"Oakland",2020-01-15 16:00:00
"32201",38.10251,-122.238,"OZONE","PPB",31,32.5,"Vallejo",2020-01-15 16:00:00
"32202",37.74306,-122.1699,"OZONE","PPB",34,35.2,"San Leandro",2020-01-15 16:00:00
"32203",37.9383,-122.025,"OZONE","PPB",35,36.4,"Concord",2020-01-15 16:00:00
"32204",37.9722,-122.5189,"OZONE","PPB",34,34.4,"San Rafael",2020-01-15 16:00:00
"32205",37.7658,-122.3978,"OZONE","PPB",38,38.7,"San Francisco",2020-01-15 16:00:00
"32206",37.9604,-122.3571,"OZONE","PPB",34,36.2,"San Pablo",2020-01-15 16:00:00
"32207",37.86477,-122.3027,"OZONE","PPB",27,29.6,"Berkeley",2020-01-15 16:00:00
"32208",37.8148,-122.2824,"OZONE","PPB",29,33.7,"Oakland",2020-01-15 16:00:00
"32209",38.10251,-122.238,"OZONE","PPB",31,32.5,"Vallejo",2020-01-15 16:00:00
"32210",37.74306,-122.1699,"OZONE","PPB",33,36.7,"San Leandro",2020-01-15 16:00:00
"32211",37.9383,-122.025,"OZONE","PPB",35,37.5,"Concord",2020-01-15 16:00:00
"32212",37.9722,-122.5189,"OZONE","PPB",33,34.2,"San Rafael",2020-01-15 16:00:00
"32213",37.7658,-122.3978,"OZONE","PPB",37,39,"San Francisco",2020-01-15 16:00:00
"32214",37.9604,-122.3571,"OZONE","PPB",32,35.4,"San Pablo",2020-01-15 16:00:00
"32215",37.86477,-122.3027,"OZONE","PPB",26,29.5,"Berkeley",2020-01-15 16:00:00
"32216",37.8148,-122.2824,"OZONE","PPB",28,31.8,"Oakland",2020-01-15 16:00:00
"32217",38.10251,-122.238,"OZONE","PPB",31,34,"Vallejo",2020-01-15 16:00:00
"32218",37.74306,-122.1699,"OZONE","PPB",31,36.4,"San Leandro",2020-01-15 16:00:00
"32219",37.9383,-122.025,"OZONE","PPB",34,38.6,"Concord",2020-01-15 16:00:00
"32220",37.9722,-122.5189,"OZONE","PPB",31,35.9,"San Rafael",2020-01-15 16:00:00
"32221",37.7658,-122.3978,"OZONE","PPB",36,38.9,"San Francisco",2020-01-15 16:00:00
"32222",37.9604,-122.3571,"OZONE","PPB",30,35,"San Pablo",2020-01-15 16:00:00
"32223",37.86477,-122.3027,"OZONE","PPB",24,31.5,"Berkeley",2020-01-15 16:00:00
"32224",37.8148,-122.2824,"OZONE","PPB",25,33.3,"Oakland",2020-01-15 16:00:00
"32225",38.10251,-122.238,"OZONE","PPB",29,33.3,"Vallejo",2020-01-15 16:00:00
"32226",37.74306,-122.1699,"OZONE","PPB",29,34.8,"San Leandro",2020-01-15 16:00:00
"32227",37.9383,-122.025,"OZONE","PPB",33,35.7,"Concord",2020-01-15 16:00:00
"32228",37.9722,-122.5189,"OZONE","PPB",27,34.1,"San Rafael",2020-01-15 16:00:00
"32229",37.7658,-122.3978,"OZONE","PPB",33,38.3,"San Francisco",2020-01-15 16:00:00
"32230",37.9604,-122.3571,"OZONE","PPB",27,34,"San Pablo",2020-01-15 16:00:00
"32231",37.86477,-122.3027,"OZONE","PPB",22,31.2,"Berkeley",2020-01-15 16:00:00
"32232",37.8148,-122.2824,"OZONE","PPB",23,31.7,"Oakland",2020-01-15 16:00:00
"32233",38.10251,-122.238,"OZONE","PPB",27,30.6,"Vallejo",2020-01-15 16:00:00
"32234",37.74306,-122.1699,"OZONE","PPB",26,34,"San Leandro",2020-01-15 16:00:00
"32235",37.9383,-122.025,"OZONE","PPB",31,31.2,"Concord",2020-01-15 16:00:00
"32236",37.9722,-122.5189,"OZONE","PPB",23,32.7,"San Rafael",2020-01-15 16:00:00
"32237",37.7658,-122.3978,"OZONE","PPB",29,37.7,"San Francisco",2020-01-15 16:00:00
"32238",37.9604,-122.3571,"OZONE","PPB",23,29.5,"San Pablo",2020-01-15 16:00:00
"32239",37.86477,-122.3027,"OZONE","PPB",19,21.4,"Berkeley",2020-01-15 16:00:00
"32240",37.8148,-122.2824,"OZONE","PPB",20,23.4,"Oakland",2020-01-15 16:00:00
"32241",38.10251,-122.238,"OZONE","PPB",23,28.2,"Vallejo",2020-01-15 16:00:00
"32242",37.74306,-122.1699,"OZONE","PPB",22,26.1,"San Leandro",2020-01-15 16:00:00
"32243",37.9383,-122.025,"OZONE","PPB",27,31.7,"Concord",2020-01-15 16:00:00
"32244",37.9722,-122.5189,"OZONE","PPB",19,30.1,"San Rafael",2020-01-15 16:00:00
"32245",37.7658,-122.3978,"OZONE","PPB",25,34.7,"San Francisco",2020-01-15 16:00:00
"32246",37.9604,-122.3571,"OZONE","PPB",18,21.1,"San Pablo",2020-01-15 16:00:00
"32247",37.86477,-122.3027,"OZONE","PPB",18,11.9,"Berkeley",2020-01-15 16:00:00
"32248",37.8148,-122.2824,"OZONE","PPB",17,15.1,"Oakland",2020-01-15 16:00:00
"32249",38.10251,-122.238,"OZONE","PPB",19,26.7,"Vallejo",2020-01-15 16:00:00
"32250",37.74306,-122.1699,"OZONE","PPB",18,18.7,"San Leandro",2020-01-15 16:00:00
"32251",37.9383,-122.025,"OZONE","PPB",24,32.8,"Concord",2020-01-15 16:00:00
"32252",37.9722,-122.5189,"OZONE","PPB",15,17.4,"San Rafael",2020-01-15 16:00:00
"32253",37.7658,-122.3978,"OZONE","PPB",22,29.1,"San Francisco",2020-01-15 16:00:00
"32254",37.9604,-122.3571,"OZONE","PPB",16,17.6,"San Pablo",2020-01-15 16:00:00
"32255",37.86477,-122.3027,"OZONE","PPB",15,15.2,"Berkeley",2020-01-15 16:00:00
"32256",37.8148,-122.2824,"OZONE","PPB",15,8.4,"Oakland",2020-01-15 16:00:00
"32257",38.10251,-122.238,"OZONE","PPB",16,19,"Vallejo",2020-01-15 16:00:00
"32258",37.74306,-122.1699,"OZONE","PPB",16,13.8,"San Leandro",2020-01-15 16:00:00
"32259",37.9383,-122.025,"OZONE","PPB",21,27.8,"Concord",2020-01-15 16:00:00
"32260",37.9722,-122.5189,"OZONE","PPB",11,4.7,"San Rafael",2020-01-15 16:00:00
"32261",37.7658,-122.3978,"OZONE","PPB",21,9.8,"San Francisco",2020-01-15 16:00:00
"32262",37.9604,-122.3571,"OZONE","PPB",13,9.8,"San Pablo",2020-01-15 16:00:00
"32263",37.86477,-122.3027,"OZONE","PPB",12,9.8,"Berkeley",2020-01-15 16:00:00
"32264",37.8148,-122.2824,"OZONE","PPB",12,9.8,"Oakland",2020-01-15 16:00:00
"32265",38.10251,-122.238,"OZONE","PPB",15,14.5,"Vallejo",2020-01-15 16:00:00
"32266",37.74306,-122.1699,"OZONE","PPB",14,8,"San Leandro",2020-01-15 16:00:00
"32267",37.9383,-122.025,"OZONE","PPB",20,15,"Concord",2020-01-15 16:00:00
"32268",37.9722,-122.5189,"OZONE","PPB",8,0.6,"San Rafael",2020-01-14 16:00:00
"32269",37.7658,-122.3978,"OZONE","PPB",18,6.4,"San Francisco",2020-01-14 16:00:00
"32270",37.9604,-122.3571,"OZONE","PPB",12,2.5,"San Pablo",2020-01-14 16:00:00
"32271",37.86477,-122.3027,"OZONE","PPB",12,6.6,"Berkeley",2020-01-14 16:00:00
"32272",37.8148,-122.2824,"OZONE","PPB",10,8.4,"Oakland",2020-01-14 16:00:00
"32273",38.10251,-122.238,"OZONE","PPB",13,0.7,"Vallejo",2020-01-14 16:00:00
"32274",37.74306,-122.1699,"OZONE","PPB",13,5.2,"San Leandro",2020-01-14 16:00:00
