"lat","lon","modality","units","proxy_raw","proxy_site","timestamp","proxy_rand"
37.9604,-122.3571,"OZONE","PPB",22.3,"San Pablo - Rumrill","2020-07-01 13:00:00",22.3000375984485
37.864767,-122.302741,"OZONE","PPB",9.5,"Berkeley Aquatic Park","2020-07-01 13:00:00",9.5000543211483
37.9604,-122.3571,"OZONE","PPB",25.4,"San Pablo - Rumrill","2020-07-01 12:00:00",25.4000818331989
37.864767,-122.302741,"OZONE","PPB",11.8,"Berkeley Aquatic Park","2020-07-01 12:00:00",11.8000332176224
37.9604,-122.3571,"OZONE","PPB",25.9,"San Pablo - Rumrill","2020-07-01 11:00:00",25.9000396408072
37.864767,-122.302741,"OZONE","PPB",16.3,"Berkeley Aquatic Park","2020-07-01 11:00:00",16.3000643489514
37.9604,-122.3571,"OZONE","PPB",24,"San Pablo - Rumrill","2020-07-01 10:00:00",24.0000306100137
37.864767,-122.302741,"OZONE","PPB",16,"Berkeley Aquatic Park","2020-07-01 10:00:00",16.0000558887471
37.9604,-122.3571,"OZONE","PPB",25.4,"San Pablo - Rumrill","2020-07-01 09:00:00",25.400088847721
37.864767,-122.302741,"OZONE","PPB",23,"Berkeley Aquatic Park","2020-07-01 09:00:00",23.0000264618344
37.9604,-122.3571,"OZONE","PPB",23.2,"San Pablo - Rumrill","2020-07-01 08:00:00",23.2000769186474
37.864767,-122.302741,"OZONE","PPB",19.3,"Berkeley Aquatic Park","2020-07-01 08:00:00",19.3000224679406
37.9604,-122.3571,"OZONE","PPB",24.6,"San Pablo - Rumrill","2020-07-01 07:00:00",24.6000811424254
37.864767,-122.302741,"OZONE","PPB",17,"Berkeley Aquatic Park","2020-07-01 07:00:00",17.0000289579036
37.9604,-122.3571,"OZONE","PPB",22.8,"San Pablo - Rumrill","2020-07-01 06:00:00",22.8000544531121
37.864767,-122.302741,"OZONE","PPB",15.3,"Berkeley Aquatic Park","2020-07-01 06:00:00",15.300083278684
37.9604,-122.3571,"OZONE","PPB",21,"San Pablo - Rumrill","2020-07-01 05:00:00",21.000062002811
37.864767,-122.302741,"OZONE","PPB",13.1,"Berkeley Aquatic Park","2020-07-01 05:00:00",13.1000117517028
37.9604,-122.3571,"OZONE","PPB",21.5,"San Pablo - Rumrill","2020-07-01 04:00:00",21.5000478135216
37.864767,-122.302741,"OZONE","PPB",16.9,"Berkeley Aquatic Park","2020-07-01 04:00:00",16.9000496713424
37.9604,-122.3571,"OZONE","PPB",22.4,"San Pablo - Rumrill","2020-07-01 03:00:00",22.400060832404
37.864767,-122.302741,"OZONE","PPB",16.2,"Berkeley Aquatic Park","2020-07-01 03:00:00",16.2000631276828
37.9604,-122.3571,"OZONE","PPB",22.8,"San Pablo - Rumrill","2020-07-01 02:00:00",22.8000742148779
37.864767,-122.302741,"OZONE","PPB",17.9,"Berkeley Aquatic Park","2020-07-01 02:00:00",17.9000846041433
37.9604,-122.3571,"OZONE","PPB",24.2,"San Pablo - Rumrill","2020-07-01 01:00:00",24.2000272649258
37.864767,-122.302741,"OZONE","PPB",20.2,"Berkeley Aquatic Park","2020-07-01 01:00:00",20.2000316173306
37.9604,-122.3571,"OZONE","PPB",24.4,"San Pablo - Rumrill","2020-07-01 00:00:00",24.4000102380546
37.864767,-122.302741,"OZONE","PPB",20.5,"Berkeley Aquatic Park","2020-07-01 00:00:00",20.5000404388779
37.9604,-122.3571,"OZONE","PPB",25.5,"San Pablo - Rumrill","2020-06-30 23:00:00",25.5000651670881
37.864767,-122.302741,"OZONE","PPB",21.6,"Berkeley Aquatic Park","2020-06-30 23:00:00",21.6000230622694
37.9604,-122.3571,"OZONE","PPB",27.7,"San Pablo - Rumrill","2020-06-30 22:00:00",27.7000259618245
37.864767,-122.302741,"OZONE","PPB",23.9,"Berkeley Aquatic Park","2020-06-30 22:00:00",23.900051711446
37.9604,-122.3571,"OZONE","PPB",27.1,"San Pablo - Rumrill","2020-06-30 21:00:00",27.1000590584777
37.864767,-122.302741,"OZONE","PPB",19.7,"Berkeley Aquatic Park","2020-06-30 21:00:00",19.7000389326048
37.9604,-122.3571,"OZONE","PPB",26.1,"San Pablo - Rumrill","2020-06-30 20:00:00",26.1000341553124
37.864767,-122.302741,"OZONE","PPB",16.9,"Berkeley Aquatic Park","2020-06-30 20:00:00",16.9000583521008
37.9604,-122.3571,"OZONE","PPB",26.5,"San Pablo - Rumrill","2020-06-30 19:00:00",26.5000119356619
37.864767,-122.302741,"OZONE","PPB",17.2,"Berkeley Aquatic Park","2020-06-30 19:00:00",17.2000654564605
37.9604,-122.3571,"OZONE","PPB",24.3,"San Pablo - Rumrill","2020-06-30 18:00:00",24.3000562694703
37.864767,-122.302741,"OZONE","PPB",17.7,"Berkeley Aquatic Park","2020-06-30 18:00:00",17.7000372291176
37.9604,-122.3571,"OZONE","PPB",16.6,"San Pablo - Rumrill","2020-06-30 17:00:00",16.6000855597456
37.864767,-122.302741,"OZONE","PPB",15.8,"Berkeley Aquatic Park","2020-06-30 17:00:00",15.8000687241539
37.9604,-122.3571,"OZONE","PPB",15,"San Pablo - Rumrill","2020-06-30 16:00:00",15.0000212058602
37.864767,-122.302741,"OZONE","PPB",10.5,"Berkeley Aquatic Park","2020-06-30 16:00:00",10.5000661866452
37.9604,-122.3571,"OZONE","PPB",13.9,"San Pablo - Rumrill","2020-06-30 15:00:00",13.9000691536279
37.864767,-122.302741,"OZONE","PPB",7.7,"Berkeley Aquatic Park","2020-06-30 15:00:00",7.70002216127366
37.9604,-122.3571,"OZONE","PPB",14.4,"San Pablo - Rumrill","2020-06-30 14:00:00",14.4000827971146
37.864767,-122.302741,"OZONE","PPB",7.7,"Berkeley Aquatic Park","2020-06-30 14:00:00",7.7000771780875
37.9604,-122.3571,"OZONE","PPB",13.6,"San Pablo - Rumrill","2020-06-30 13:00:00",13.6000433426733
37.864767,-122.302741,"OZONE","PPB",6.2,"Berkeley Aquatic Park","2020-06-30 13:00:00",6.20007373147774
37.9604,-122.3571,"OZONE","PPB",14.2,"San Pablo - Rumrill","2020-06-30 12:00:00",14.2000847284467
37.864767,-122.302741,"OZONE","PPB",9.4,"Berkeley Aquatic Park","2020-06-30 12:00:00",9.40002589917615
37.9604,-122.3571,"OZONE","PPB",17,"San Pablo - Rumrill","2020-06-30 11:00:00",17.0000835099894
37.864767,-122.302741,"OZONE","PPB",13.9,"Berkeley Aquatic Park","2020-06-30 11:00:00",13.9000841340875
37.9604,-122.3571,"OZONE","PPB",16,"San Pablo - Rumrill","2020-06-30 10:00:00",16.0000846157382
37.864767,-122.302741,"OZONE","PPB",13,"Berkeley Aquatic Park","2020-06-30 10:00:00",13.0000116256805
37.9604,-122.3571,"OZONE","PPB",16.8,"San Pablo - Rumrill","2020-06-30 09:00:00",16.8000240816752
37.864767,-122.302741,"OZONE","PPB",18,"Berkeley Aquatic Park","2020-06-30 09:00:00",18.0000277110499
37.9604,-122.3571,"OZONE","PPB",16.2,"San Pablo - Rumrill","2020-06-30 08:00:00",16.2000657010584
37.864767,-122.302741,"OZONE","PPB",15.1,"Berkeley Aquatic Park","2020-06-30 08:00:00",15.1000417936601
37.9604,-122.3571,"OZONE","PPB",18.2,"San Pablo - Rumrill","2020-06-30 07:00:00",18.2000636269505
37.864767,-122.302741,"OZONE","PPB",15,"Berkeley Aquatic Park","2020-06-30 07:00:00",15.0000687591331
37.9604,-122.3571,"OZONE","PPB",19.5,"San Pablo - Rumrill","2020-06-30 06:00:00",19.5000593760804
37.864767,-122.302741,"OZONE","PPB",15.6,"Berkeley Aquatic Park","2020-06-30 06:00:00",15.600049190665
37.9604,-122.3571,"OZONE","PPB",22.1,"San Pablo - Rumrill","2020-06-30 05:00:00",22.1000887980535
37.864767,-122.302741,"OZONE","PPB",13.6,"Berkeley Aquatic Park","2020-06-30 05:00:00",13.6000144738411
37.9604,-122.3571,"OZONE","PPB",19.3,"San Pablo - Rumrill","2020-06-30 04:00:00",19.3000604774151
37.864767,-122.302741,"OZONE","PPB",17.8,"Berkeley Aquatic Park","2020-06-30 04:00:00",17.8000705142155
37.9604,-122.3571,"OZONE","PPB",22,"San Pablo - Rumrill","2020-06-30 03:00:00",22.0000650538486
37.864767,-122.302741,"OZONE","PPB",17.5,"Berkeley Aquatic Park","2020-06-30 03:00:00",17.5000235741255
37.9604,-122.3571,"OZONE","PPB",21,"San Pablo - Rumrill","2020-06-30 02:00:00",21.0000307880626
37.864767,-122.302741,"OZONE","PPB",18.6,"Berkeley Aquatic Park","2020-06-30 02:00:00",18.6000194595627
37.9604,-122.3571,"OZONE","PPB",21.9,"San Pablo - Rumrill","2020-06-30 01:00:00",21.9000115755547
37.864767,-122.302741,"OZONE","PPB",17.4,"Berkeley Aquatic Park","2020-06-30 01:00:00",17.4000134983111
37.9604,-122.3571,"OZONE","PPB",24.8,"San Pablo - Rumrill","2020-06-30 00:00:00",24.8000557754326
37.864767,-122.302741,"OZONE","PPB",17.9,"Berkeley Aquatic Park","2020-06-30 00:00:00",17.9000370527725
37.9604,-122.3571,"OZONE","PPB",27.3,"San Pablo - Rumrill","2020-06-29 23:00:00",27.3000821050523
37.864767,-122.302741,"OZONE","PPB",19.7,"Berkeley Aquatic Park","2020-06-29 23:00:00",19.7000100566374
37.9604,-122.3571,"OZONE","PPB",27.8,"San Pablo - Rumrill","2020-06-29 22:00:00",27.8000121121015
37.864767,-122.302741,"OZONE","PPB",23.8,"Berkeley Aquatic Park","2020-06-29 22:00:00",23.8000809826164
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-06-29 21:00:00",26.0000398752567
37.864767,-122.302741,"OZONE","PPB",23.6,"Berkeley Aquatic Park","2020-06-29 21:00:00",23.6000220294297
37.9604,-122.3571,"OZONE","PPB",29.9,"San Pablo - Rumrill","2020-06-29 20:00:00",29.9000244917097
37.864767,-122.302741,"OZONE","PPB",19.8,"Berkeley Aquatic Park","2020-06-29 20:00:00",19.8000695894034
37.9604,-122.3571,"OZONE","PPB",28.8,"San Pablo - Rumrill","2020-06-29 19:00:00",28.8000239345413
37.864767,-122.302741,"OZONE","PPB",20.6,"Berkeley Aquatic Park","2020-06-29 19:00:00",20.6000262613645
37.9604,-122.3571,"OZONE","PPB",26.4,"San Pablo - Rumrill","2020-06-29 18:00:00",26.4000222753279
37.864767,-122.302741,"OZONE","PPB",19.3,"Berkeley Aquatic Park","2020-06-29 18:00:00",19.3000897478359
37.9604,-122.3571,"OZONE","PPB",22.5,"San Pablo - Rumrill","2020-06-29 17:00:00",22.5000872688993
37.864767,-122.302741,"OZONE","PPB",19.3,"Berkeley Aquatic Park","2020-06-29 17:00:00",19.3000709704435
37.9604,-122.3571,"OZONE","PPB",17.7,"San Pablo - Rumrill","2020-06-29 16:00:00",17.7000628702565
37.864767,-122.302741,"OZONE","PPB",16.6,"Berkeley Aquatic Park","2020-06-29 16:00:00",16.6000366605133
37.9604,-122.3571,"OZONE","PPB",17.5,"San Pablo - Rumrill","2020-06-29 15:00:00",17.5000259387125
37.864767,-122.302741,"OZONE","PPB",10.2,"Berkeley Aquatic Park","2020-06-29 15:00:00",10.2000447875527
37.9604,-122.3571,"OZONE","PPB",16.1,"San Pablo - Rumrill","2020-06-29 14:00:00",16.1000786691806
37.864767,-122.302741,"OZONE","PPB",9.8,"Berkeley Aquatic Park","2020-06-29 14:00:00",9.80006877394077
37.9604,-122.3571,"OZONE","PPB",12.5,"San Pablo - Rumrill","2020-06-29 13:00:00",12.5000153753003
37.864767,-122.302741,"OZONE","PPB",7.3,"Berkeley Aquatic Park","2020-06-29 13:00:00",7.30006414670411
37.9604,-122.3571,"OZONE","PPB",18.4,"San Pablo - Rumrill","2020-06-29 12:00:00",18.4000234656857
37.864767,-122.302741,"OZONE","PPB",11.3,"Berkeley Aquatic Park","2020-06-29 12:00:00",11.3000148991715
37.9604,-122.3571,"OZONE","PPB",21,"San Pablo - Rumrill","2020-06-29 11:00:00",21.0000109168587
37.864767,-122.302741,"OZONE","PPB",14.5,"Berkeley Aquatic Park","2020-06-29 11:00:00",14.5000613099876
37.9604,-122.3571,"OZONE","PPB",20,"San Pablo - Rumrill","2020-06-29 10:00:00",20.0000352175448
37.864767,-122.302741,"OZONE","PPB",13,"Berkeley Aquatic Park","2020-06-29 10:00:00",13.0000537166317
37.9604,-122.3571,"OZONE","PPB",21.9,"San Pablo - Rumrill","2020-06-29 09:00:00",21.9000839077413
37.864767,-122.302741,"OZONE","PPB",13.4,"Berkeley Aquatic Park","2020-06-29 09:00:00",13.4000823575208
37.9604,-122.3571,"OZONE","PPB",21.4,"San Pablo - Rumrill","2020-06-29 08:00:00",21.4000257084272
37.864767,-122.302741,"OZONE","PPB",12.6,"Berkeley Aquatic Park","2020-06-29 08:00:00",12.6000347198866
37.9604,-122.3571,"OZONE","PPB",23.4,"San Pablo - Rumrill","2020-06-29 07:00:00",23.4000453263837
37.864767,-122.302741,"OZONE","PPB",16.2,"Berkeley Aquatic Park","2020-06-29 07:00:00",16.2000886123554
37.9604,-122.3571,"OZONE","PPB",22.6,"San Pablo - Rumrill","2020-06-29 06:00:00",22.6000243383535
37.864767,-122.302741,"OZONE","PPB",15.9,"Berkeley Aquatic Park","2020-06-29 06:00:00",15.900016487194
37.9604,-122.3571,"OZONE","PPB",20.5,"San Pablo - Rumrill","2020-06-29 05:00:00",20.5000615513766
37.864767,-122.302741,"OZONE","PPB",14.3,"Berkeley Aquatic Park","2020-06-29 05:00:00",14.3000417555742
37.9604,-122.3571,"OZONE","PPB",22.3,"San Pablo - Rumrill","2020-06-29 04:00:00",22.3000646757652
37.864767,-122.302741,"OZONE","PPB",14.6,"Berkeley Aquatic Park","2020-06-29 04:00:00",14.60006454277
37.9604,-122.3571,"OZONE","PPB",21.6,"San Pablo - Rumrill","2020-06-29 03:00:00",21.6000475823421
37.864767,-122.302741,"OZONE","PPB",20.6,"Berkeley Aquatic Park","2020-06-29 03:00:00",20.6000736226571
37.9604,-122.3571,"OZONE","PPB",23.4,"San Pablo - Rumrill","2020-06-29 02:00:00",23.4000181458507
37.864767,-122.302741,"OZONE","PPB",23.8,"Berkeley Aquatic Park","2020-06-29 02:00:00",23.8000641720213
37.9604,-122.3571,"OZONE","PPB",25.4,"San Pablo - Rumrill","2020-06-29 01:00:00",25.4000261342789
37.864767,-122.302741,"OZONE","PPB",20.5,"Berkeley Aquatic Park","2020-06-29 01:00:00",20.5000650208783
37.9604,-122.3571,"OZONE","PPB",26.6,"San Pablo - Rumrill","2020-06-29 00:00:00",26.6000772623113
37.864767,-122.302741,"OZONE","PPB",23.5,"Berkeley Aquatic Park","2020-06-29 00:00:00",23.5000895160882
37.9604,-122.3571,"OZONE","PPB",27.9,"San Pablo - Rumrill","2020-06-28 23:00:00",27.9000409865089
37.864767,-122.302741,"OZONE","PPB",24.4,"Berkeley Aquatic Park","2020-06-28 23:00:00",24.4000399115883
37.9604,-122.3571,"OZONE","PPB",26.5,"San Pablo - Rumrill","2020-06-28 22:00:00",26.5000699437232
37.864767,-122.302741,"OZONE","PPB",24.2,"Berkeley Aquatic Park","2020-06-28 22:00:00",24.2000382099954
37.9604,-122.3571,"OZONE","PPB",25.9,"San Pablo - Rumrill","2020-06-28 21:00:00",25.9000586344374
37.864767,-122.302741,"OZONE","PPB",23.6,"Berkeley Aquatic Park","2020-06-28 21:00:00",23.6000446775201
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-06-28 20:00:00",26.0000471713272
37.864767,-122.302741,"OZONE","PPB",23.7,"Berkeley Aquatic Park","2020-06-28 20:00:00",23.7000582034057
37.9604,-122.3571,"OZONE","PPB",26.4,"San Pablo - Rumrill","2020-06-28 19:00:00",26.400011858368
37.864767,-122.302741,"OZONE","PPB",23.2,"Berkeley Aquatic Park","2020-06-28 19:00:00",23.2000130661836
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-06-28 18:00:00",26.0000877547676
37.864767,-122.302741,"OZONE","PPB",23.3,"Berkeley Aquatic Park","2020-06-28 18:00:00",23.3000224421638
37.9604,-122.3571,"OZONE","PPB",25.7,"San Pablo - Rumrill","2020-06-28 17:00:00",25.7000167646552
37.864767,-122.302741,"OZONE","PPB",21.7,"Berkeley Aquatic Park","2020-06-28 17:00:00",21.700051358408
37.9604,-122.3571,"OZONE","PPB",25.3,"San Pablo - Rumrill","2020-06-28 16:00:00",25.3000215280216
37.864767,-122.302741,"OZONE","PPB",20.3,"Berkeley Aquatic Park","2020-06-28 16:00:00",20.3000406087174
37.9604,-122.3571,"OZONE","PPB",25.5,"San Pablo - Rumrill","2020-06-28 15:00:00",25.5000168171415
37.864767,-122.302741,"OZONE","PPB",19.1,"Berkeley Aquatic Park","2020-06-28 15:00:00",19.1000339237922
37.9604,-122.3571,"OZONE","PPB",25.3,"San Pablo - Rumrill","2020-06-28 14:00:00",25.3000371328549
37.864767,-122.302741,"OZONE","PPB",20.3,"Berkeley Aquatic Park","2020-06-28 14:00:00",20.3000491904997
37.9604,-122.3571,"OZONE","PPB",26.3,"San Pablo - Rumrill","2020-06-28 13:00:00",26.3000340794922
37.864767,-122.302741,"OZONE","PPB",22.3,"Berkeley Aquatic Park","2020-06-28 13:00:00",22.3000817941529
37.9604,-122.3571,"OZONE","PPB",26.7,"San Pablo - Rumrill","2020-06-28 12:00:00",26.7000232262187
37.864767,-122.302741,"OZONE","PPB",23.9,"Berkeley Aquatic Park","2020-06-28 12:00:00",23.9000680620394
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-06-28 11:00:00",26.0000853880159
37.864767,-122.302741,"OZONE","PPB",27,"Berkeley Aquatic Park","2020-06-28 11:00:00",27.0000229124656
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-06-28 10:00:00",26.0000542873155
37.864767,-122.302741,"OZONE","PPB",25,"Berkeley Aquatic Park","2020-06-28 10:00:00",25.0000373412931
37.9604,-122.3571,"OZONE","PPB",26.3,"San Pablo - Rumrill","2020-06-28 09:00:00",26.3000657020779
37.864767,-122.302741,"OZONE","PPB",27.9,"Berkeley Aquatic Park","2020-06-28 09:00:00",27.9000848754974
37.9604,-122.3571,"OZONE","PPB",26.2,"San Pablo - Rumrill","2020-06-28 08:00:00",26.2000642865718
37.864767,-122.302741,"OZONE","PPB",26.8,"Berkeley Aquatic Park","2020-06-28 08:00:00",26.8000751698795
37.9604,-122.3571,"OZONE","PPB",25.8,"San Pablo - Rumrill","2020-06-28 07:00:00",25.8000448455707
37.864767,-122.302741,"OZONE","PPB",25.3,"Berkeley Aquatic Park","2020-06-28 07:00:00",25.3000339473697
37.9604,-122.3571,"OZONE","PPB",26.3,"San Pablo - Rumrill","2020-06-28 06:00:00",26.3000164179643
37.864767,-122.302741,"OZONE","PPB",24.8,"Berkeley Aquatic Park","2020-06-28 06:00:00",24.8000704262381
37.9604,-122.3571,"OZONE","PPB",26.7,"San Pablo - Rumrill","2020-06-28 05:00:00",26.7000258610998
37.864767,-122.302741,"OZONE","PPB",25,"Berkeley Aquatic Park","2020-06-28 05:00:00",25.0000617550716
37.9604,-122.3571,"OZONE","PPB",26.6,"San Pablo - Rumrill","2020-06-28 04:00:00",26.6000806120883
37.864767,-122.302741,"OZONE","PPB",24.6,"Berkeley Aquatic Park","2020-06-28 04:00:00",24.6000461480966
37.9604,-122.3571,"OZONE","PPB",24.3,"San Pablo - Rumrill","2020-06-28 03:00:00",24.300054549027
37.864767,-122.302741,"OZONE","PPB",23.8,"Berkeley Aquatic Park","2020-06-28 03:00:00",23.8000385415235
37.9604,-122.3571,"OZONE","PPB",25.8,"San Pablo - Rumrill","2020-06-28 02:00:00",25.8000879622721
37.864767,-122.302741,"OZONE","PPB",22,"Berkeley Aquatic Park","2020-06-28 02:00:00",22.0000433047806
37.9604,-122.3571,"OZONE","PPB",21.3,"San Pablo - Rumrill","2020-06-28 01:00:00",21.3000411734363
37.864767,-122.302741,"OZONE","PPB",19.5,"Berkeley Aquatic Park","2020-06-28 01:00:00",19.5000238528145
37.9604,-122.3571,"OZONE","PPB",21.3,"San Pablo - Rumrill","2020-06-28 00:00:00",21.3000180179611
37.864767,-122.302741,"OZONE","PPB",16.5,"Berkeley Aquatic Park","2020-06-28 00:00:00",16.5000407697463
37.9604,-122.3571,"OZONE","PPB",22.5,"San Pablo - Rumrill","2020-06-27 23:00:00",22.5000495398088
37.864767,-122.302741,"OZONE","PPB",19.4,"Berkeley Aquatic Park","2020-06-27 23:00:00",19.4000606608957
37.9604,-122.3571,"OZONE","PPB",24.6,"San Pablo - Rumrill","2020-06-27 22:00:00",24.6000697021665
37.864767,-122.302741,"OZONE","PPB",21.3,"Berkeley Aquatic Park","2020-06-27 22:00:00",21.3000598401294
37.9604,-122.3571,"OZONE","PPB",25.2,"San Pablo - Rumrill","2020-06-27 21:00:00",25.2000313147544
37.864767,-122.302741,"OZONE","PPB",21.4,"Berkeley Aquatic Park","2020-06-27 21:00:00",21.4000586200136
37.9604,-122.3571,"OZONE","PPB",24.3,"San Pablo - Rumrill","2020-06-27 20:00:00",24.3000762261734
37.864767,-122.302741,"OZONE","PPB",20.8,"Berkeley Aquatic Park","2020-06-27 20:00:00",20.8000889371343
37.9604,-122.3571,"OZONE","PPB",25.2,"San Pablo - Rumrill","2020-06-27 19:00:00",25.2000693767086
37.864767,-122.302741,"OZONE","PPB",21.6,"Berkeley Aquatic Park","2020-06-27 19:00:00",21.6000724427567
37.9604,-122.3571,"OZONE","PPB",24.4,"San Pablo - Rumrill","2020-06-27 18:00:00",24.4000794724798
37.864767,-122.302741,"OZONE","PPB",20.3,"Berkeley Aquatic Park","2020-06-27 18:00:00",20.3000121231074
37.9604,-122.3571,"OZONE","PPB",22.9,"San Pablo - Rumrill","2020-06-27 17:00:00",22.9000105627844
37.864767,-122.302741,"OZONE","PPB",19.2,"Berkeley Aquatic Park","2020-06-27 17:00:00",19.2000716928805
37.9604,-122.3571,"OZONE","PPB",21.6,"San Pablo - Rumrill","2020-06-27 16:00:00",21.6000538865982
37.864767,-122.302741,"OZONE","PPB",17.3,"Berkeley Aquatic Park","2020-06-27 16:00:00",17.3000345883368
37.9604,-122.3571,"OZONE","PPB",21.6,"San Pablo - Rumrill","2020-06-27 15:00:00",21.6000718462737
37.864767,-122.302741,"OZONE","PPB",17.2,"Berkeley Aquatic Park","2020-06-27 15:00:00",17.2000234276932
37.9604,-122.3571,"OZONE","PPB",20.8,"San Pablo - Rumrill","2020-06-27 14:00:00",20.8000834260199
37.864767,-122.302741,"OZONE","PPB",18.3,"Berkeley Aquatic Park","2020-06-27 14:00:00",18.3000492435796
37.9604,-122.3571,"OZONE","PPB",21.8,"San Pablo - Rumrill","2020-06-27 13:00:00",21.8000577978904
37.864767,-122.302741,"OZONE","PPB",17.7,"Berkeley Aquatic Park","2020-06-27 13:00:00",17.7000590796539
37.9604,-122.3571,"OZONE","PPB",21.4,"San Pablo - Rumrill","2020-06-27 12:00:00",21.4000392395287
37.864767,-122.302741,"OZONE","PPB",19.4,"Berkeley Aquatic Park","2020-06-27 12:00:00",19.4000876520316
37.9604,-122.3571,"OZONE","PPB",21.8,"San Pablo - Rumrill","2020-06-27 11:00:00",21.8000384129945
37.864767,-122.302741,"OZONE","PPB",21.5,"Berkeley Aquatic Park","2020-06-27 11:00:00",21.5000276155988
37.9604,-122.3571,"OZONE","PPB",22,"San Pablo - Rumrill","2020-06-27 10:00:00",22.0000802561442
37.864767,-122.302741,"OZONE","PPB",19,"Berkeley Aquatic Park","2020-06-27 10:00:00",19.0000201785213
37.9604,-122.3571,"OZONE","PPB",22.1,"San Pablo - Rumrill","2020-06-27 09:00:00",22.1000416230359
37.864767,-122.302741,"OZONE","PPB",21.4,"Berkeley Aquatic Park","2020-06-27 09:00:00",21.4000227758729
37.9604,-122.3571,"OZONE","PPB",23.6,"San Pablo - Rumrill","2020-06-27 08:00:00",23.6000558033569
37.864767,-122.302741,"OZONE","PPB",19.7,"Berkeley Aquatic Park","2020-06-27 08:00:00",19.7000725205667
37.9604,-122.3571,"OZONE","PPB",23.9,"San Pablo - Rumrill","2020-06-27 07:00:00",23.9000774604182
37.864767,-122.302741,"OZONE","PPB",19.8,"Berkeley Aquatic Park","2020-06-27 07:00:00",19.8000873852392
37.9604,-122.3571,"OZONE","PPB",23.5,"San Pablo - Rumrill","2020-06-27 06:00:00",23.5000323348995
37.864767,-122.302741,"OZONE","PPB",19.3,"Berkeley Aquatic Park","2020-06-27 06:00:00",19.3000154786088
37.9604,-122.3571,"OZONE","PPB",20.2,"San Pablo - Rumrill","2020-06-27 05:00:00",20.2000436728351
37.864767,-122.302741,"OZONE","PPB",20.3,"Berkeley Aquatic Park","2020-06-27 05:00:00",20.3000230877365
37.9604,-122.3571,"OZONE","PPB",21.4,"San Pablo - Rumrill","2020-06-27 04:00:00",21.4000876522674
37.864767,-122.302741,"OZONE","PPB",20.1,"Berkeley Aquatic Park","2020-06-27 04:00:00",20.1000123627229
